experiment_id,stage,case_id,sequence_id,seed,checkpoint,competence_id,intervention_id,intervention_value,target_protocol,control_protocol,q_target,q_control,rc,ccce,standard_error,ci_low,ci_high,identification_status,ccce_gt
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,2,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.43319365842422564,0.43097412798140616,,0.002219530442819481,0.004373536897286619,-0.0065694210046387536,0.011008481890277717,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,3,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.4456060781350076,0.4464324341544891,,-0.0008263560194814856,0.003746017564693444,-0.008354260155340609,0.0067015481163776374,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,4,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.4477505733722908,0.44444231025727843,,0.0033082631150122225,0.003825777929343138,-0.004379925474551323,0.010996451704575768,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,5,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.45355710032136193,0.45211149865822287,,0.0014456016631389707,0.004467491791948974,-0.007532159214039819,0.01042336254031776,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,6,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.4556654689186425,0.46533428757705636,,-0.009668818658413826,0.0037510384883736874,-0.017206812718168284,-0.0021308245986593703,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,7,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.440113485355336,0.448475362922425,,-0.008361877567089122,0.0045703225860263775,-0.017546284661660198,0.0008225295274819529,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,8,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.4277908067490073,0.42828215800719655,,-0.000491351258189236,0.004008296932528859,-0.008546325516860322,0.00756362300048185,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,9,theta_1,K1,neutral_c-1.0,-1.0,L_T_neutral,L_C_neutral,0.4353166145692305,0.43929174986981484,,-0.003975135300584406,0.004480734603406009,-0.012979508603737224,0.005029238002568413,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,0,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.44563148739874836,0.4454370950254565,0.44696792385041156,0.00019439237329181181,0.003928725136913684,-0.007700676375337107,0.008089461121920731,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,1,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.43151285909785225,0.42986566504095036,0.44696792385041156,0.001647194056901834,0.004017565847860553,-0.00642640678449487,0.009720794898298538,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,2,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.42433812303051616,0.41619695893471204,0.44696792385041156,0.008141164095804104,0.0030767016454438505,0.001958300657085357,0.01432402753452285,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,3,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.4575341886365759,0.4560869797550112,0.44696792385041156,0.001447208881564892,0.003948899544904456,-0.006488401857786026,0.00938281962091581,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,4,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.4765106685776114,0.46951692806590806,0.44696792385041156,0.006993740511703358,0.004213615107761931,-0.0014738360676486697,0.015461317091055384,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,5,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.45295633881205416,0.4476862952626521,0.44696792385041156,0.005270043549402077,0.003574422959655196,-0.00191302831734721,0.012453115416151364,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,6,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.4549426780105963,0.45160219563799275,0.44696792385041156,0.0033404823726034625,0.003610867266859218,-0.003915827071437359,0.010596791816644285,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,7,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.42351449342009617,0.42843423598657343,0.44696792385041156,-0.004919742566477359,0.004708252602475115,-0.014381330406560647,0.004541845273605929,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,8,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.45835276141782183,0.451150037619933,0.44696792385041156,0.007202723797888788,0.004028974023714755,-0.0008938026312053362,0.015299250226982912,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,9,theta_1,K1,neutral_c0.0,0.0,L_T_neutral,L_C_neutral,0.439150029833756,0.4398804640980898,0.44696792385041156,-0.0007304342643337647,0.0035836538923665557,-0.007932056384875407,0.006471187856207878,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,0,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.44799448960330734,0.44471044452317654,,0.0032840450801308453,0.004123331659910608,-0.005002100118096514,0.011570190278358206,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,1,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.4494812031963289,0.45231625684302273,,-0.00283505364669384,0.0034013202719424124,-0.009670262638735001,0.004000155345347322,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,2,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.4688603478345035,0.4689483672520091,,-8.801941750570363e-05,0.003312555010504519,-0.006744847938243972,0.006568809103232565,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,3,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.4453713312152392,0.4462882387760807,,-0.0009169075608414967,0.0033041462776242673,-0.007556838100207977,0.005723022978524983,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,4,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.44807712887726303,0.4481275741255422,,-5.0445248279231134e-05,0.004290515915420293,-0.008672559786416742,0.008571669289858279,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,5,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.45212652899175265,0.4507921374512105,,0.0013343915405422825,0.0039299719493348,-0.0065631827714534565,0.009231965852538021,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,6,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.44966077354536815,0.4514253069507527,,-0.0017645334053846462,0.003932913125830259,-0.009668018232833687,0.006138951422064394,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,7,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.4596158661291019,0.4613718633981491,,-0.0017559972690470982,0.003962277757848199,-0.009718492533846802,0.006206497995752606,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,8,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.45125126854948666,0.4550560860571939,,-0.0038048175077071873,0.004355217713294929,-0.012556955176651308,0.004947320161236933,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,9,theta_1,K1,neutral_c1.0,1.0,L_T_neutral,L_C_neutral,0.42989261879605317,0.4356216789492609,,-0.005729060153207836,0.0043266667455285025,-0.014423822504332471,0.002965702197916798,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,0,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.4443405379077946,0.4484088403919679,,-0.004068302484173328,0.0037217573699908513,-0.011547453933510188,0.003410848965163531,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,1,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.4633458170201816,0.46303270809267616,,0.00031310892750542884,0.004167607168473146,-0.00806201123634051,0.00868822909135137,CERTIFIED,0.0
